RA,Dec,mag,cz
7.864416667,49.81416667,15.1,7306
13.0345,29.25333333,14.9,7307
15.73305556,19.21138889,15.5,7307
3.328638889,0.565,14.9,7308
13.46669444,56.035,15.5,7308
4.165305556,-1.374444444,15.3,7309
14.16219444,8.069166667,14.6,7309
22.70666667,30.17138889,15.1,7309
23.93855556,-0.306111111,14.8,7310
11.76663889,20.43916667,15.1,7311
0.22325,28.36888889,15.5,7312
11.506,44.16444444,15.4,7312
13.16138889,-1.048333333,14.9,7312
13.90394444,-1.436666667,13.8,7312
8.509083333,42.99111111,15.5,7313
14.46113889,6.041944444,15.5,7314
22.73691667,9.416666667,15.5,7314
0.787333333,23.05333333,14.9,7315
0.059722222,23.20083333,14,7317
11.34988889,0.534166667,15.1,7317
12.61111111,26.83,15,7317
22.68544444,32.16972222,14.5,7317
12.92233333,-3.024722222,15.5,7318
13.53736111,10.40861111,15.3,7318
13.637,32.82277778,15,7318
7.890638889,50.22833333,14.9,7319
16.44938889,3.241388889,15.5,7319
0.34475,22.59222222,15,7320
11.17044444,48.95138889,15.5,7320
23.26655556,27.45333333,15.4,7320
2.564111111,11.20333333,14.9,7321
13.12033333,28.04694444,15.5,7321
17.29361111,48.63805556,15.1,7321
19.95794444,50.42055556,15.2,7321
12.5235,-3.668333333,15.4,7322
13.59955556,33.47388889,15.1,7322
6.398944444,51.64055556,15.2,7323
2.961555556,6.0225,14.7,7325
10.12633333,46.09388889,15.3,7325
12.64369444,10.47583333,15.4,7325
14.05988889,-2.131944444,15.2,7325
8.219194444,54.6375,15.2,7326
9.883055556,19.63194444,15.2,7326
0.327166667,29.93361111,14,7327
0.273361111,28.97666667,15.2,7329
9.824055556,4.003333333,15.5,7329
22.80541667,24.8175,15.5,7329
3.702055556,4.232777778,15.1,7330
13.13725,27.51583333,15.4,7330
14.14272222,9.038055556,15.4,7330
1.352277778,42.85138889,15,7331
3.138083333,11.90694444,15.5,7331
12.58833333,6.543333333,15.2,7331
7.892111111,63.89694444,15.2,7332
13.88725,0.447222222,15.5,7332
14.08102778,-0.641666667,14.8,7332
2.359083333,39.35666667,15.3,7333
12.9765,27.26472222,15.4,7333
14.27219444,8.292777778,14.8,7333
14.30397222,7.337777778,15.4,7334
16.21241667,28.28583333,15.2,7334
9.823805556,21.67861111,15.5,7335
23.47505556,17.27777778,15,7335
13.55805556,33.04222222,14.4,7336
23.42852778,22.905,15,7336
9.120916667,37.50472222,15.1,7337
7.766166667,29.71527778,15.5,7338
14.30255556,7.564444444,14.1,7338
19.69302778,3.651666667,15.5,7338
10.50608333,74.99611111,15.2,7339
11.83769444,43.73472222,15.1,7339
13.3375,30.89972222,15.5,7339
9.947388889,47.4225,15.4,7341
12.49655556,27.24305556,14.6,7341
12.49388889,9.495277778,15.4,7342
18.33022222,63.67972222,15,7343
2.944416667,9.4225,15.2,7344
13.02152778,27.80944444,14.9,7344
14.85905556,74.51277778,15.4,7344
4.365583333,4.0475,15.2,7346
13.47383333,30.81555556,15.5,7346
22.66041667,11.77,14.9,7346
17.73016667,48.04083333,15.1,7347
0.400611111,25.6625,15.2,7348
12.34883333,24.66861111,15,7348
22.73591667,10.07027778,15.4,7348
12.39672222,27.39444444,15.3,7350
13.53,14.13083333,15.3,7350
15.59663889,73.45055556,14.9,7350
18.22325,46.12333333,15.4,7350
23.94988889,-2.083888889,15.4,7350
13.39188889,13.77277778,15.5,7352
17.17247222,48.33166667,14.8,7352
2.871833333,-1.295833333,15.4,7353
12.96608333,9.240277778,15.4,7353
13.50063889,13.41638889,14.7,7353
14.07688889,29.2,15.5,7353
20.05233333,7.106388889,15.3,7353
12.29558333,13.17083333,15.1,7354
12.46855556,13.91194444,15,7355
16.03797222,42.91694444,14.7,7355
9.284416667,26.76444444,15.5,7356
11.34741667,-3.6475,14.8,7356
12.92363889,27.79777778,15.5,7356
13.98516667,-2.384722222,15.4,7357
23.06611111,27.30222222,15.5,7357
16.6125,1.679722222,14.7,7358
7.110027778,23.76111111,15.3,7360
17.34152778,50.37694444,15.3,7360
0.248583333,26.33138889,14.8,7361
9.551,29.92833333,14.7,7361
9.640055556,17.04388889,15.1,7361
14.10061111,2.356388889,15.1,7361
10.44527778,57.22638889,14.1,7362
18.19352778,74.20222222,15.5,7362
14.02075,37.88277778,15.5,7363
8.333777778,62.83083333,15,7364
14.07641667,29.17527778,15.5,7364
12.95672222,27.49833333,13.6,7365
13.00386111,28.82861111,15.4,7365
16.51569444,4.083055556,14.9,7365
12.06927778,20.34805556,14.4,7366
19.97844444,50.03694444,14.5,7366
0.717972222,23.50916667,14.7,7367
14.28138889,10.8075,13.3,7367
8.479666667,40.66583333,15.5,7368
22.47575,17.47027778,15.5,7368
2.790388889,47.80194444,15.5,7369
12.06708333,20.2325,14.4,7369
17.86466667,49.54444444,15.2,7369
17.63541667,22.70333333,15.3,7370
8.734138889,64.975,15.5,7371
12.33611111,8.645,15.1,7371
11.04766667,36.78333333,15.5,7372
14.06997222,12.7075,15.2,7372
17.85133333,74.79555556,15,7372
9.658388889,6.436944444,15.2,7373
12.30355556,44.17333333,14.2,7373
13.71775,16.70527778,15.4,7373
22.23613889,13.27861111,15.5,7373
14.05883333,6.77,15.3,7374
16.54213889,82.53777778,14,7374
22.60913889,25.76305556,14.8,7375
22.96597222,26.15027778,15.5,7375
11.73302778,20.07722222,14.7,7376
12.33372222,8.608055556,14.8,7376
13.98275,7.254444444,15.4,7376
14.21897222,8.618888889,15,7376
14.28291667,1.640277778,15.3,7377
21.90641667,15.15666667,14.7,7377
8.816555556,41.00305556,14.9,7378
12.17936111,19.04083333,14.7,7378
11.47672222,23.40472222,14.4,7379
14.10038889,-0.310833333,15.3,7379
0.003555556,1.120277778,15.4,7379
2.894777778,6.265277778,15.3,7380
3.747472222,3.337222222,15.3,7380
13.01544444,47.22222222,15,7381
13.1635,11.65138889,15.3,7381
7.1255,32.46972222,15.1,7382
9.625722222,23.2025,14.7,7382
8.728027778,65.18444444,15.5,7383
11.25816667,13.60833333,15.4,7383
19.72766667,50.54194444,14.8,7383
10.10208333,47.2625,14,7384
14.22744444,7.660277778,14.5,7384
9.902972222,2.286944444,14.9,7385
11.89494444,46.21194444,15.2,7385
12.09719444,15.9125,15.4,7385
12.48986111,8.026111111,15.4,7385
11.33208333,-0.88,14.1,7386
14.21816667,8.632222222,15.5,7386
18.096,34.75138889,15.1,7386
22.81613889,7.219166667,15.2,7386
13.026,29.13055556,14.8,7387
12.32583333,9.414444444,15.1,7388
22.96513889,26.13861111,15.5,7388
10.37808333,20.85944444,15.2,7390
13.97227778,7.224722222,15.1,7390
22.73969444,4.3525,15.3,7390
10.80033333,43.18638889,14.6,7392
11.43825,46.97416667,13.5,7392
10.82975,51.89416667,15,7393
7.103972222,23.585,15.4,7394
12.37330556,45.05861111,14.7,7394
22.71094444,29.725,14.4,7394
11.79058333,43.75833333,15.4,7395
14.02369444,-0.623888889,15.2,7395
9.88225,46.92916667,15.3,7398
16.86725,65.21583333,15.4,7398
12.23647222,-0.831944444,15.5,7399
14.30627778,11.19527778,14.8,7399
12.43905556,7.46,15.2,7400
2.772333333,44.95194444,15.5,7401
7.6785,23.62638889,15.3,7401
12.28022222,47.45694444,14.5,7401
12.78244444,9.857222222,15.4,7401
14.10258333,2.330833333,15.1,7402
3.686222222,-1.301666667,14.7,7403
10.62202778,43.58777778,14.6,7403
12.499,10.61527778,15.3,7403
13.05288889,47.39388889,15.2,7404
16.21627778,2.1775,14.1,7404
1.081,42.21194444,15.4,7405
8.302916667,57.75888889,15.3,7405
14.28325,9.106111111,15.4,7405
9.848972222,62.18555556,15.2,7407
14.01033333,-2.857777778,14.5,7407
15.63261111,72.55416667,15.4,7407
1.472416667,40.22472222,15.5,7408
11.44188889,46.99833333,15.5,7408
11.62119444,45.7575,15.4,7408
13.89263889,37.38722222,15,7408
14.08127778,-0.611388889,14.7,7408
8.650194444,40.34611111,15,7409
9.787805556,22.08972222,14.4,7409
6.379888889,57.55527778,15.3,7410
12.96733333,26.85944444,15.2,7410
13.50183333,31.38805556,15,7410
13.88130556,-1.895555556,15.1,7410
17.90825,32.88666667,14.3,7411
22.66266667,34.38,15.2,7411
6.750972222,40.41416667,14.9,7412
13.93319444,-1.261666667,15.1,7412
14.18827778,1.275277778,15.4,7412
10.0565,48.36611111,14.9,7413
11.29858333,-2.092222222,14.3,7413
14.29277778,1.8125,15.2,7414
14.49619444,11.76694444,15.5,7414
17.22355556,42.89861111,15,7414
11.32325,-3.091388889,15.5,7415
12.80666667,26.85805556,15.2,7415
0.715138889,23.50305556,14.9,7416
13.85916667,14.11111111,15.4,7416
17.82619444,72.21777778,15.2,7416
12.97080556,28.12638889,15.5,7418
0.202611111,27.91,15.3,7419
16.59466667,0.331388889,14.9,7420
22.64388889,34.07138889,14.3,7420
12.59608333,26.90888889,14.4,7421
9.243666667,36.10388889,15.5,7422
13.49347222,32.40083333,15.1,7422
16.57944444,45.32472222,15.3,7422
18.50813889,74.12222222,15.4,7422
4.320611111,3.348333333,14.8,7425
8.740416667,55.02444444,15.4,7425
11.09947222,36.40694444,15.3,7425
9.754916667,20.89138889,15.5,7426
11.08461111,35.36527778,15.3,7426
14.19277778,8.357222222,15.1,7427
14.30775,12.88305556,14.2,7427
2.773444444,11.09333333,15.4,7428
3.281916667,-0.042222222,15.4,7430
10.52919444,46.67138889,14.7,7430
10.69802778,21.25277778,15.5,7430
12.47058333,7.608055556,15.2,7430
8.540805556,41.99194444,15.3,7431
9.799555556,54.01472222,14,7431
0.026694444,33.56277778,15,7431
14.32647222,36.14055556,15.2,7433
16.34258333,73.86555556,14.8,7433
22.72397222,8.685,15.5,7433
11.88805556,23.46444444,15,7434
14.17411111,-0.8325,15.1,7434
14.32419444,72.53527778,15.4,7434
23.08238889,19.55194444,15.2,7434
11.36213889,46.20972222,15.1,7435
11.74055556,20.10277778,15.5,7436
9.780555556,22.01361111,14.3,7437
11.96777778,21.24805556,15.3,7437
14.46380556,11.56055556,14.9,7437
14.06922222,13.06722222,15.2,7438
17.90469444,29.04222222,15.2,7438
2.486166667,48.43166667,15.5,7439
11.12213889,46.38333333,14.8,7439
13.55183333,33.15111111,15.5,7439
9.659638889,48.42166667,15.1,7441
9.659805556,6.414444444,15.3,7441
14.05327778,-0.974722222,15.5,7442
15.81677778,71.23861111,15.4,7442
13.99022222,-3.208888889,15.1,7443
2.328083333,-0.255833333,14.6,7445
12.45380556,9.708611111,15.5,7445
15.12566667,76.14694444,15.3,7445
22.16313889,18.5025,15.4,7447
23.09455556,27.66555556,14.7,7447
9.840555556,1.5825,14.6,7448
15.84019444,6.772222222,15.1,7448
23.10883333,0.172222222,14.6,7448
10.27233333,54.47972222,15.5,7449
3.329916667,41.59638889,15.1,7450
7.14425,61.30527778,15.3,7450
10.06580556,1.512222222,15.4,7450
14.07241667,12.01611111,15.1,7450
14.23913889,7.515833333,14.6,7450
19.05311111,73.79555556,15.3,7450
2.890055556,9.431111111,15.4,7451
9.646111111,48.56277778,14.7,7452
14.31377778,12.97222222,15.5,7452
10.12763889,46.1575,15.2,7453
10.75447222,49.87972222,15.5,7453
11.11366667,45.96472222,14.6,7453
16.7755,65.54555556,15.3,7453
23.20563889,-1.532777778,15.2,7453
23.71063889,27.09166667,15,7455
0.29175,26.25916667,15.4,7456
8.47375,40.63055556,15,7456
18.19408333,25.65777778,15.4,7456
8.279305556,24.78027778,15.4,7457
10.84588889,46.8425,15,7457
14.58511111,5.356944444,14.2,7457
12.44319444,9.035555556,15.2,7458
1.480972222,31.69277778,15.5,7459
14.03511111,-1.396944444,15.3,7460
2.952555556,5.320833333,15.1,7462
9.627138889,23.24083333,14.9,7463
11.80091667,46.17472222,15.5,7463
16.50925,39.83055556,15.3,7463
17.98105556,34.00583333,14.8,7463
11.35338889,-2.984444444,15,7464
14.03469444,-1.358055556,14.8,7464
14.29436111,12.95916667,15.1,7464
0.262194444,27.44388889,15.4,7465
11.99338889,21.24777778,15.1,7466
2.469361111,0.798888889,15,7467
9.963611111,51.82111111,15.1,7467
13.80505556,18.35722222,15.3,7467
2.757638889,0.914166667,14.8,7468
8.412444444,61.54333333,15.4,7468
11.31519444,36.67444444,15.5,7468
16.21258333,28.28972222,15.2,7468
12.44172222,8.060555556,15.4,7470
0.64225,23.61333333,15.5,7471
10.93780556,42.33305556,15.4,7471
13.59719444,34.99888889,14.6,7471
14.00702778,12.9575,15.5,7473
22.67141667,8.053611111,14.3,7473
8.849055556,36.33555556,15.5,7474
12.48330556,7.851111111,15.2,7474
13.044,28.11444444,15.5,7474
17.64797222,74.83805556,14.9,7474
23.71294444,27.29722222,15,7475
14.34488889,6.9075,15,7476
16.62488889,17.93222222,15.5,7476
10.73861111,52.77027778,14.6,7477
10.79272222,51.86083333,15.5,7477
13.40266667,5.259722222,15.4,7477
15.77580556,72.16916667,14.5,7477
17.73230556,36.8,14.1,7477
13.47783333,12.71138889,14.7,7478
7.884694444,55.24083333,15.5,7479
9.45975,52.21055556,15,7479
12.42480556,47.27333333,15.1,7479
18.06083333,29.09833333,15.3,7479
9.111416667,41.365,15.4,7480
12.95263889,27.46638889,15,7480
0.827472222,22.93222222,14.5,7482
19.90069444,49.93777778,15.3,7482
8.10925,61.07305556,15.4,7483
14.09122222,30.76722222,15.5,7483
2.745277778,15.24,15.3,7484
7.535194444,18.32527778,15.4,7484
7.839305556,55.89972222,15.1,7484
15.85038889,23.01583333,15.5,7484
8.408833333,54.85388889,15.1,7485
9.946722222,53.14833333,15,7485
14.10577778,4.703611111,15.4,7485
8.204305556,26.20222222,15.4,7486
10.49316667,49.78305556,15.1,7486
12.04372222,21.15916667,15.5,7487
14.28361111,7.26,15.4,7487
11.75822222,19.40027778,14.6,7488
22.14961111,18.97361111,15.5,7488
9.64675,48.57277778,14.7,7489
15.30002778,13.52666667,14.9,7490
11.24033333,47.37944444,15.4,7491
13.49941667,80.50305556,15.5,7491
16.82986111,4.9325,15.5,7491
11.10866667,48.65138889,15.1,7492
11.72466667,3.388888889,15.2,7492
1.387166667,-0.385555556,14.9,7494
11.25977778,36.50916667,15.4,7494
16.33002778,5.162222222,15.1,7494
8.565277778,39.79833333,15.4,7495
12.04,14.84361111,14.7,7495
12.07872222,31.17722222,14,7495
13.00936111,27.63777778,15.4,7495
23.17127778,26.62111111,15.1,7495
11.16211111,46.81444444,14.3,7496
11.20222222,35.45222222,14.5,7496
11.26216667,13.78222222,14.6,7496
8.063666667,61.28722222,15.1,7497
12.32813889,28.82527778,15.4,7497
9.403833333,51.50805556,15.4,7498
14.31525,5.451388889,15.1,7498
8.822944444,36.71027778,14.9,7499
9.503722222,49.48833333,14.6,7499
11.1335,46.85083333,15.2,7499
9.823027778,1.145,14.2,7500
11.18833333,35.38583333,15.2,7500
12.54016667,11.7875,15.4,7500
13.88611111,17.3325,14.8,7500
14.19063889,1.286388889,14.8,7500
19.18158333,73.40972222,15.1,7500
10.69736111,21.31138889,15.1,7501
12.61483333,27.86194444,15.3,7501
12.95313889,29.04555556,14.8,7501
14.70175,3.331111111,15.5,7501
22.67675,11.90638889,14.8,7501
7.187666667,31.17055556,15.2,7502
10.58147222,45.26944444,14.8,7502
20.12169444,3.137222222,15.3,7502
10.18544444,46.91555556,14.6,7503
23.03491667,25.76083333,15.5,7503
12.44116667,9.019444444,13.6,7504
22.67147222,8.565833333,15.5,7504
13.01102778,27.92444444,15.2,7505
8.313222222,24.53722222,15.5,7507
12.95041667,29.06277778,15.4,7507
11.72116667,19.74888889,15.2,7509
2.048611111,7.523888889,15.4,7510
12.36836111,11.75472222,15.3,7510
15.62708333,73.25694444,15.5,7510
12.76622222,45.19944444,15.2,7511
3.328638889,9.752222222,15.3,7512
8.771611111,37.69666667,15.4,7512
11.05402778,3.3425,14.4,7512
22.97025,25.22083333,15.2,7512
23.03430556,27.0525,14.4,7512
13.55625,54.94916667,15.1,7513
17.82194444,63.75888889,15.5,7513
23.99130556,1.583333333,15.5,7513
13.22575,51.25861111,15.1,7514
14.16566667,-1.240277778,14.8,7514
18.91819444,39.52861111,15.3,7514
11.31561111,0.175833333,15.4,7515
12.25644444,26.885,15.3,7515
8.593333333,39.81361111,15.3,7516
9.598138889,24.89416667,15.3,7517
11.345,-3.276944444,15.5,7517
11.51133333,47.01833333,14.9,7517
11.07688889,45.98555556,14.7,7518
14.47241667,11.35972222,15.4,7519
17.70413889,68.34805556,15.3,7519
2.357944444,39.37527778,13.7,7520
14.63075,5.011111111,15.3,7520
0.121416667,27.67805556,14.8,7521
10.08733333,46.65083333,15.5,7521
11.30722222,0.448055556,15.2,7521
13.03841667,32.89055556,15.5,7521
19.05511111,73.04333333,15.2,7521
10.86222222,51.02333333,13.7,7522
13.52275,25.61916667,15.3,7522
13.70944444,31.53055556,15.4,7522
22.0985,20.63944444,15.1,7522
8.446944444,20.365,15.5,7523
9.631722222,23.15305556,15.5,7523
12.43811111,27.87138889,15.2,7523
9.946472222,53.15222222,15,7524
11.18983333,47.36555556,15.3,7524
13.97030556,-1.3825,15.5,7524
12.43161111,45.28138889,15.5,7525
9.887555556,11.24777778,15,7526
11.34402778,-3.546388889,15.5,7526
12.98216667,27.83388889,14.9,7526
2.072861111,45.77611111,15,7527
4.023888889,23.25333333,15.4,7527
10.74530556,38.31,15.3,7527
7.124111111,23.11027778,15.4,7529
17.82958333,72.02111111,14,7529
9.50325,55.8525,14.5,7530
0.096777778,27.44916667,15.2,7531
9.347972222,35.36833333,14.8,7531
10.89627778,46.21888889,15.3,7531
14.14211111,-0.127222222,15.2,7531
11.30994444,0.419722222,15.2,7532
12.85358333,4.858888889,14.3,7532
13.24233333,30.70555556,14.2,7532
13.54158333,12.8175,15.4,7532
11.14436111,0.283888889,14.8,7533
16.26025,28.15861111,15.4,7533
22.49791667,36.71916667,15.5,7533
8.844416667,36.4675,15.4,7534
14.5645,5.458611111,13.7,7534
12.42686111,-2.900555556,15.2,7535
3.304388889,41.8575,14.7,7536
13.15155556,11.63416667,14.6,7536
11.34852778,0.1725,15.2,7537
17.86836111,52.44666667,15.4,7537
14.13569444,-1.7025,14.7,7539
12.34072222,9.424444444,15,7540
12.71813889,27.71388889,14.5,7540
19.92719444,2.181666667,14.9,7540
12.24452778,-2.448611111,14.6,7541
7.189722222,30.16777778,15.3,7542
9.624972222,23.16083333,14.4,7542
14.30061111,6.808333333,15.3,7542
10.74877778,76.2,15.3,7543
19.97694444,2.602777778,14.5,7543
19.99675,49.97666667,15,7543
8.162694444,25.88027778,14.7,7544
10.58697222,44.59416667,15.5,7544
11.07833333,4.2975,14.5,7546
14.32083333,7.020833333,15.2,7546
11.11783333,45.82222222,15.3,7547
12.94122222,27.29222222,15.5,7547
11.19447222,39.375,15.4,7548
12.42802778,-2.950833333,14.9,7548
18.89122222,68.47555556,15.4,7548
9.620888889,23.59055556,14.1,7549
11.33352778,36.10083333,15,7549
12.39488889,2.961388889,15.2,7549
0.380527778,6.8175,15.3,7550
10.95866667,40.94611111,14.2,7550
2.444027778,50.045,15.5,7551
2.853611111,13.19194444,14.9,7551
8.821222222,36.11972222,14.3,7551
14.47261111,5.0425,15.1,7551
10.92586111,42.3,15.5,7552
18.81375,73.36416667,14.6,7552
20.77905556,-1.368888889,15.3,7552
22.51227778,22.5425,15,7552
22.03975,18.31861111,14.8,7553
22.54188889,8.207222222,15.2,7553
10.56388889,12.87833333,14.8,7554
12.1495,-2.403333333,15.5,7554
14.20561111,1.272222222,15.1,7554
22.58661111,8.181666667,15.5,7554
4.028,23.20611111,15.5,7555
22.67461111,16.01111111,15.3,7555
11.17652778,3.267222222,15.2,7557
12.25611111,23.99388889,15.5,7557
17.86616667,72.1475,15.1,7558
0.111138889,26.15444444,14.9,7559
3.991666667,21.79694444,15.3,7559
14.36508333,7.8825,15.4,7559
16.03527778,70.41722222,14.9,7559
9.475722222,50.79361111,15.2,7560
0.079055556,26.8325,14.6,7561
11.19094444,47.03555556,14.3,7561
15.73569444,72.43111111,15.2,7562
22.26652778,14.125,14.6,7562
8.558555556,41.52555556,14.7,7563
13.13275,28.71055556,15.4,7563
16.47755556,39.51833333,15.4,7563
22.27411111,16.47138889,14.9,7563
9.719972222,0.413611111,15.4,7564
6.916416667,80.96694444,14.4,7566
9.806277778,54.0075,15.4,7566
9.943305556,20.64583333,15.5,7568
10.30630556,45.95472222,15.3,7568
12.22691667,46.49416667,15.1,7568
16.12094444,69.93138889,15.5,7568
1.862,30.38472222,15.2,7569
8.264083333,60.62944444,15.5,7569
5.177888889,18.00194444,15.2,7570
10.73436111,43.90333333,14.8,7570
14.10344444,14.71111111,15.2,7570
22.7325,7.390555556,15.5,7570
9.309777778,52.51472222,14,7571
13.03061111,27.89361111,15.5,7571
22.23222222,13.75527778,15.4,7571
10.58572222,45.08527778,14.2,7572
11.34916667,-0.084722222,15.4,7572
13.03575,28.38722222,15.5,7572
2.724138889,16.66277778,14.8,7574
10.23719444,39.05083333,15.5,7574
12.41894444,4.473611111,15.5,7574
13.69436111,55.67083333,13.6,7574
13.86522222,1.843888889,15.1,7574
15.71541667,70.82805556,15.5,7574
2.745277778,19.455,15.2,7575
2.783944444,8.652222222,14.3,7575
9.132861111,41.70888889,14.2,7575
16.75683333,67.95361111,14.9,7575
20.04436111,1.867222222,15.2,7575
7.914972222,54.12055556,15.1,7577
14.44366667,11.40388889,15.5,7577
7.902944444,55.49527778,14.3,7578
16.07094444,69.45555556,15.3,7578
21.46966667,2.473888889,15.1,7578
0.03975,27.21055556,15.5,7578
8.439361111,20.27027778,15.2,7579
8.451666667,21.64527778,15,7579
9.223861111,52.98138889,14.2,7579
13.873,21.53944444,14.5,7580
8.579583333,41.21305556,15.5,7581
12.94786111,26.48777778,14.9,7581
16.07477778,69.66583333,13.9,7581
8.811861111,37.21861111,14.8,7583
13.98208333,15.63611111,15,7583
10.58463889,44.74611111,15.3,7584
11.25525,-3.773055556,15.2,7584
14.31777778,7.031666667,15.2,7584
16.55305556,-0.213888889,15.3,7584
11.797,43.74805556,15.2,7585
23.25394444,-1.2425,15.4,7585
4.447666667,1.704444444,15.4,7586
11.18511111,43.63333333,14.5,7586
13.54891667,7.287777778,15.4,7586
16.76708333,6.4625,15.2,7586
17.88227778,29.62527778,15.5,7586
23.04855556,26.83472222,15.3,7587
14.32411111,71.58833333,13.9,7588
16.91444444,70.4375,15.3,7588
13.69008333,55.64277778,14.1,7589
14.21058333,39.31,13.7,7590
14.30516667,11.21638889,15.4,7590
17.80136111,52.22194444,15.5,7590
9.410777778,56.12972222,15.2,7591
13.25027778,12.72527778,14.7,7591
10.75077778,43.70472222,14.9,7592
12.43338889,-3.465277778,15,7592
9.39525,1.349166667,14.8,7593
13.53722222,13.89222222,14.7,7593
12.96922222,28.70861111,15.5,7594
16.70177778,65.58555556,14.5,7594
7.5525,24.07055556,15.4,7595
10.25730556,58.895,15.1,7595
